# ============================================================
# LOGS DE TRANSACOES FINANCEIRAS
# Periodo: 01/04/2026 a 25/05/2026
# Total de registros: 500
# Formato por linha:
# [AAAA-MM-DD HH:MM:SS] ID:<id> | TIPO:<tipo> | ORIGEM_NOME:<nome> | ORIGEM_DOC:<cpf_ou_cnpj> | DESTINO_NOME:<nome> | DESTINO_DOC:<cpf_ou_cnpj> | VALOR:R$ <valor> | BANCO_ORIGEM:<codigo> | BANCO_DESTINO:<codigo> | DISPOSITIVO:<dispositivo> | LOCALIZACAO:<cidade-UF> | DESCRICAO:<texto> | STATUS:<CONCLUIDA|FALHA>
# Observacao: campos podem aparecer vazios em alguns registros.
# ============================================================
[2026-04-01 02:32:39] ID:TRX00486 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Servicos GAMA SA | ORIGEM_DOC:86.826.866/0001-15 | DESTINO_NOME:MARKETPLACE OFFSHORE | DESTINO_DOC:95.479.235/0001-81 | VALOR:R$ 8.853,91 | BANCO_ORIGEM:001 | BANCO_DESTINO:380 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Curitiba-PR | DESCRICAO:Compra online | STATUS:CONCLUIDA
[2026-05-18 03:04:02] ID:TRX00389 | TIPO:PIX | ORIGEM_NOME:Tatiane Reis | ORIGEM_DOC:794.991.995-78 | DESTINO_NOME:Beatriz Lima | DESTINO_DOC:119.582.733-15 | VALOR:R$ 3.162,24 | BANCO_ORIGEM:104 | BANCO_DESTINO:237 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Brasilia-DF | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-18 03:05:00] ID:TRX00390 | TIPO:PIX | ORIGEM_NOME:Tatiane Reis | ORIGEM_DOC:794.991.995-78 | DESTINO_NOME:Fernanda Gomes | DESTINO_DOC:414.940.912-22 | VALOR:R$ 3.651,05 | BANCO_ORIGEM:104 | BANCO_DESTINO:336 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Cuiaba-MT | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-18 03:06:10] ID:TRX00391 | TIPO:PIX | ORIGEM_NOME:Tatiane Reis | ORIGEM_DOC:794.991.995-78 | DESTINO_NOME:Ricardo Nunes | DESTINO_DOC:937.208.216-73 | VALOR:R$ 1.717,46 | BANCO_ORIGEM:104 | BANCO_DESTINO:380 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Cuiaba-MT | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-18 03:07:14] ID:TRX00392 | TIPO:PIX | ORIGEM_NOME:Tatiane Reis | ORIGEM_DOC:794.991.995-78 | DESTINO_NOME:Carlos Pereira | DESTINO_DOC:536.445.930-96 | VALOR:R$ 4.235,14 | BANCO_ORIGEM:104 | BANCO_DESTINO:323 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Goiania-GO | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-18 03:08:07] ID:TRX00393 | TIPO:PIX | ORIGEM_NOME:Tatiane Reis | ORIGEM_DOC:794.991.995-78 | DESTINO_NOME:Loja EPSILON ME | DESTINO_DOC:27.429.956/0001-37 | VALOR:R$ 3.458,29 | BANCO_ORIGEM:104 | BANCO_DESTINO:001 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Aracaju-SE | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-18 06:21:56] ID:TRX00475 | TIPO:PIX | ORIGEM_NOME:Comercio BETA ME | ORIGEM_DOC:62.908.134/0001-45 | DESTINO_NOME:Mariana Costa | DESTINO_DOC:942.898.603-70 | VALOR:R$ 9.456,47 | BANCO_ORIGEM:033 | BANCO_DESTINO:104 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Recife-PE | DESCRICAO:Transferencia | STATUS:FALHA
[2026-05-18 06:22:32] ID:TRX00476 | TIPO:PIX | ORIGEM_NOME:Comercio BETA ME | ORIGEM_DOC:62.908.134/0001-45 | DESTINO_NOME:Mariana Costa | DESTINO_DOC:942.898.603-70 | VALOR:R$ 9.456,47 | BANCO_ORIGEM:033 | BANCO_DESTINO:290 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Sao Luis-MA | DESCRICAO:Transferencia | STATUS:FALHA
[2026-05-18 06:23:38] ID:TRX00477 | TIPO:PIX | ORIGEM_NOME:Comercio BETA ME | ORIGEM_DOC:62.908.134/0001-45 | DESTINO_NOME:Mariana Costa | DESTINO_DOC:942.898.603-70 | VALOR:R$ 9.456,47 | BANCO_ORIGEM:212 | BANCO_DESTINO:341 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Goiania-GO | DESCRICAO:Transferencia | STATUS:FALHA
[2026-05-18 06:24:29] ID:TRX00478 | TIPO:PIX | ORIGEM_NOME:Comercio BETA ME | ORIGEM_DOC:62.908.134/0001-45 | DESTINO_NOME:Mariana Costa | DESTINO_DOC:942.898.603-70 | VALOR:R$ 9.456,47 | BANCO_ORIGEM:212 | BANCO_DESTINO:001 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Rio de Janeiro-RJ | DESCRICAO:Transferencia | STATUS:CONCLUIDA
[2026-05-18 08:18:12] ID:TRX00414 | TIPO:TED | ORIGEM_NOME:Marcelo Vieira | ORIGEM_DOC: | DESTINO_NOME:Tatiane Reis | DESTINO_DOC:760.443.521-84 | VALOR:R$ 379,45 | BANCO_ORIGEM:290 | BANCO_DESTINO: | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO: | DESCRICAO:Pagamento servico | STATUS:CONCLUIDA
[2026-05-18 09:25:26] ID:TRX00239 | TIPO:PIX | ORIGEM_NOME:Juliana Almeida | ORIGEM_DOC:620.675.311-93 | DESTINO_NOME:Eduardo Cunha | DESTINO_DOC:787.567.449-56 | VALOR:R$ 1.399,47 | BANCO_ORIGEM:001 | BANCO_DESTINO:033 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Cuiaba-MT | DESCRICAO:Pagamento conta agua | STATUS:CONCLUIDA
[2026-05-18 10:46:50] ID:TRX00143 | TIPO:SAQUE | ORIGEM_NOME:Vanessa Marques | ORIGEM_DOC:757.160.636-14 | DESTINO_NOME:Servicos GAMA SA | DESTINO_DOC:19.937.784/0001-16 | VALOR:R$ 435,63 | BANCO_ORIGEM:212 | BANCO_DESTINO:341 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Curitiba-PR | DESCRICAO:Compra eletronicos | STATUS:CONCLUIDA
[2026-05-18 11:04:17] ID:TRX00320 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Aline Ramos | ORIGEM_DOC:474.456.295-51 | DESTINO_NOME:Empresa ALFA LTDA | DESTINO_DOC:54.708.771/0001-13 | VALOR:R$ 818,68 | BANCO_ORIGEM:380 | BANCO_DESTINO:033 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Sao Luis-MA | DESCRICAO:Compra online | STATUS:CONCLUIDA
[2026-05-18 12:49:51] ID:TRX00062 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Ana Oliveira | ORIGEM_DOC:356.794.873-94 | DESTINO_NOME:Leticia Batista | DESTINO_DOC:797.958.240-90 | VALOR:R$ 1.523,56 | BANCO_ORIGEM:290 | BANCO_DESTINO:237 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Fortaleza-CE | DESCRICAO:Reembolso | STATUS:CONCLUIDA
[2026-05-18 13:17:18] ID:TRX00438 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Juliana Almeida | ORIGEM_DOC:494.390.567-86 | DESTINO_NOME:COMERCIO PRIME | DESTINO_DOC:18.961.921/0001-70 | VALOR:R$ 782,43 | BANCO_ORIGEM:077 | BANCO_DESTINO:290 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Porto Alegre-RS | DESCRICAO:Compra no estabelecimento | STATUS:CONCLUIDA
[2026-05-18 13:25:11] ID:TRX00439 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Juliana Almeida | ORIGEM_DOC:494.390.567-86 | DESTINO_NOME:COMERCIO ESTRELA | DESTINO_DOC:72.788.207/0001-60 | VALOR:R$ 3.495,72 | BANCO_ORIGEM:336 | BANCO_DESTINO:341 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Maceio-AL | DESCRICAO:Compra no estabelecimento | STATUS:CONCLUIDA
[2026-05-18 15:07:16] ID:TRX00303 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Empresa ALFA LTDA | ORIGEM_DOC:40.748.544/0001-51 | DESTINO_NOME:Pedro Santos | DESTINO_DOC:115.271.913-45 | VALOR:R$ 1.601,72 | BANCO_ORIGEM:237 | BANCO_DESTINO:290 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Fortaleza-CE | DESCRICAO:Pagamento fornecedor | STATUS:CONCLUIDA
[2026-05-19 04:41:12] ID:TRX00384 | TIPO:PIX | ORIGEM_NOME:Carolina Mendes | ORIGEM_DOC:647.973.448-20 | DESTINO_NOME:Fernanda Gomes | DESTINO_DOC:493.776.295-48 | VALOR:R$ 3.385,22 | BANCO_ORIGEM:336 | BANCO_DESTINO:212 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Campinas-SP | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-19 04:42:57] ID:TRX00385 | TIPO:PIX | ORIGEM_NOME:Carolina Mendes | ORIGEM_DOC:647.973.448-20 | DESTINO_NOME:Lucas Rodrigues | DESTINO_DOC:467.598.186-90 | VALOR:R$ 3.644,10 | BANCO_ORIGEM:336 | BANCO_DESTINO:336 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Fortaleza-CE | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-19 04:43:08] ID:TRX00386 | TIPO:PIX | ORIGEM_NOME:Carolina Mendes | ORIGEM_DOC:647.973.448-20 | DESTINO_NOME:Pedro Santos | DESTINO_DOC:837.707.344-72 | VALOR:R$ 2.156,52 | BANCO_ORIGEM:336 | BANCO_DESTINO:323 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Belo Horizonte-MG | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-19 04:44:50] ID:TRX00387 | TIPO:PIX | ORIGEM_NOME:Carolina Mendes | ORIGEM_DOC:647.973.448-20 | DESTINO_NOME:Aline Ramos | DESTINO_DOC:611.646.954-67 | VALOR:R$ 3.687,59 | BANCO_ORIGEM:336 | BANCO_DESTINO:001 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Rio de Janeiro-RJ | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-19 04:45:21] ID:TRX00388 | TIPO:PIX | ORIGEM_NOME:Carolina Mendes | ORIGEM_DOC:647.973.448-20 | DESTINO_NOME:Ana Oliveira | DESTINO_DOC:838.143.515-25 | VALOR:R$ 2.648,24 | BANCO_ORIGEM:336 | BANCO_DESTINO:237 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Teresina-PI | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-19 05:10:44] ID:TRX00394 | TIPO:PIX | ORIGEM_NOME:Fernanda Gomes | ORIGEM_DOC:443.164.223-45 | DESTINO_NOME:Felipe Castro | DESTINO_DOC:549.349.695-15 | VALOR:R$ 3.381,59 | BANCO_ORIGEM:104 | BANCO_DESTINO:104 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Salvador-BA | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-19 05:11:50] ID:TRX00395 | TIPO:PIX | ORIGEM_NOME:Fernanda Gomes | ORIGEM_DOC:443.164.223-45 | DESTINO_NOME:Comercio BETA ME | DESTINO_DOC:30.116.598/0001-20 | VALOR:R$ 3.582,30 | BANCO_ORIGEM:104 | BANCO_DESTINO:001 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Sao Paulo-SP | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-19 05:12:11] ID:TRX00396 | TIPO:PIX | ORIGEM_NOME:Fernanda Gomes | ORIGEM_DOC:443.164.223-45 | DESTINO_NOME:Mariana Costa | DESTINO_DOC:707.390.526-98 | VALOR:R$ 3.902,92 | BANCO_ORIGEM:104 | BANCO_DESTINO:336 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Brasilia-DF | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-19 05:13:13] ID:TRX00397 | TIPO:PIX | ORIGEM_NOME:Fernanda Gomes | ORIGEM_DOC:443.164.223-45 | DESTINO_NOME:Beatriz Lima | DESTINO_DOC:635.561.521-40 | VALOR:R$ 3.675,41 | BANCO_ORIGEM:104 | BANCO_DESTINO:104 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Cuiaba-MT | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-19 05:14:44] ID:TRX00398 | TIPO:PIX | ORIGEM_NOME:Fernanda Gomes | ORIGEM_DOC:443.164.223-45 | DESTINO_NOME:Pedro Santos | DESTINO_DOC:834.611.726-21 | VALOR:R$ 3.527,32 | BANCO_ORIGEM:104 | BANCO_DESTINO:077 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Porto Alegre-RS | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-19 08:22:41] ID:TRX00305 | TIPO:DOC | ORIGEM_NOME:Leticia Batista | ORIGEM_DOC:671.907.760-54 | DESTINO_NOME:Isabela Moreira | DESTINO_DOC:924.549.850-34 | VALOR:R$ 1.757,80 | BANCO_ORIGEM:033 | BANCO_DESTINO:104 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Manaus-AM | DESCRICAO:Mensalidade escolar | STATUS:CONCLUIDA
[2026-05-19 08:33:51] ID:TRX00286 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Renata Correia | ORIGEM_DOC:981.802.894-32 | DESTINO_NOME:Diego Araujo | DESTINO_DOC:568.223.815-76 | VALOR:R$ 1.203,63 | BANCO_ORIGEM:341 | BANCO_DESTINO:001 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Belem-PA | DESCRICAO:Assinatura streaming | STATUS:CONCLUIDA
[2026-05-19 08:59:06] ID:TRX00212 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Sabrina Andrade | ORIGEM_DOC:492.770.597-83 | DESTINO_NOME:Ricardo Nunes | DESTINO_DOC:723.584.138-32 | VALOR:R$ 1.952,17 | BANCO_ORIGEM:260 | BANCO_DESTINO:341 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Sao Luis-MA | DESCRICAO:Pagamento conta luz | STATUS:CONCLUIDA
[2026-05-19 09:16:23] ID:TRX00266 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Pedro Santos | ORIGEM_DOC:565.147.140-93 | DESTINO_NOME:Patricia Barbosa | DESTINO_DOC:431.205.820-76 | VALOR:R$ 121,38 | BANCO_ORIGEM:237 | BANCO_DESTINO:341 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Campinas-SP | DESCRICAO:Pagamento servico | STATUS:CONCLUIDA
[2026-05-19 09:40:50] ID:TRX00173 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Isabela Moreira | ORIGEM_DOC:307.805.235-93 | DESTINO_NOME:Loja EPSILON ME | DESTINO_DOC:48.262.995/0001-45 | VALOR:R$ 55,46 | BANCO_ORIGEM:104 | BANCO_DESTINO:336 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Sao Paulo-SP | DESCRICAO:Compra online | STATUS:CONCLUIDA
[2026-05-19 12:06:53] ID:TRX00043 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Larissa Cardoso | ORIGEM_DOC:229.380.146-16 | DESTINO_NOME:Ricardo Nunes | DESTINO_DOC:666.399.814-26 | VALOR:R$ 751,17 | BANCO_ORIGEM:290 | BANCO_DESTINO:104 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Sao Paulo-SP | DESCRICAO:Compra eletronicos | STATUS:CONCLUIDA
[2026-05-19 13:19:37] ID:TRX00128 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Patricia Barbosa | ORIGEM_DOC:783.221.576-49 | DESTINO_NOME:Tatiane Reis | DESTINO_DOC:263.515.802-74 | VALOR:R$ 43,42 | BANCO_ORIGEM:077 | BANCO_DESTINO:290 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Manaus-AM | DESCRICAO:Pagamento mensalidade | STATUS:CONCLUIDA
[2026-05-19 15:41:45] ID:TRX00041 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Vanessa Marques | ORIGEM_DOC:808.349.413-94 | DESTINO_NOME:Daniel Machado | DESTINO_DOC:695.477.584-80 | VALOR:R$ 1.128,71 | BANCO_ORIGEM:001 | BANCO_DESTINO:033 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Manaus-AM | DESCRICAO:Assinatura streaming | STATUS:CONCLUIDA
[2026-05-19 16:13:27] ID:TRX00168 | TIPO:TED | ORIGEM_NOME:Henrique Pires | ORIGEM_DOC:369.456.982-21 | DESTINO_NOME:Pedro Santos | DESTINO_DOC:549.986.220-40 | VALOR:R$ 1.843,93 | BANCO_ORIGEM:077 | BANCO_DESTINO:237 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Rio de Janeiro-RJ | DESCRICAO:Transferencia familiar | STATUS:CONCLUIDA
[2026-05-19 16:50:35] ID:TRX00276 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Industria DELTA SA | ORIGEM_DOC:83.452.892/0001-60 | DESTINO_NOME:Renata Correia | DESTINO_DOC:853.241.975-94 | VALOR:R$ 459,12 | BANCO_ORIGEM:341 | BANCO_DESTINO:341 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Recife-PE | DESCRICAO:Pagamento conta agua | STATUS:CONCLUIDA
[2026-05-19 21:17:26] ID:TRX00331 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Pedro Santos | ORIGEM_DOC:987.731.601-98 | DESTINO_NOME:Bianca Cavalcanti | DESTINO_DOC:432.987.568-41 | VALOR:R$ 1.859,78 | BANCO_ORIGEM:237 | BANCO_DESTINO:237 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Curitiba-PR | DESCRICAO:Transferencia familiar | STATUS:CONCLUIDA
[2026-05-20 05:31:15] ID:TRX00463 | TIPO:PIX | ORIGEM_NOME:Rafael Ferreira | ORIGEM_DOC:341.214.684-74 | DESTINO_NOME:Juliana Almeida | DESTINO_DOC:634.780.948-84 | VALOR:R$ 10.961,08 | BANCO_ORIGEM:380 | BANCO_DESTINO:033 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Goiania-GO | DESCRICAO:Transferencia | STATUS:FALHA
[2026-05-20 05:32:21] ID:TRX00464 | TIPO:PIX | ORIGEM_NOME:Rafael Ferreira | ORIGEM_DOC:341.214.684-74 | DESTINO_NOME:Juliana Almeida | DESTINO_DOC:634.780.948-84 | VALOR:R$ 10.961,08 | BANCO_ORIGEM:380 | BANCO_DESTINO:212 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Campinas-SP | DESCRICAO:Transferencia | STATUS:FALHA
[2026-05-20 05:33:51] ID:TRX00465 | TIPO:PIX | ORIGEM_NOME:Rafael Ferreira | ORIGEM_DOC:341.214.684-74 | DESTINO_NOME:Juliana Almeida | DESTINO_DOC:634.780.948-84 | VALOR:R$ 10.961,08 | BANCO_ORIGEM:212 | BANCO_DESTINO:212 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Manaus-AM | DESCRICAO:Transferencia | STATUS:FALHA
[2026-05-20 05:34:59] ID:TRX00466 | TIPO:PIX | ORIGEM_NOME:Rafael Ferreira | ORIGEM_DOC:341.214.684-74 | DESTINO_NOME:Juliana Almeida | DESTINO_DOC:634.780.948-84 | VALOR:R$ 10.961,08 | BANCO_ORIGEM:323 | BANCO_DESTINO:237 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Brasilia-DF | DESCRICAO:Transferencia | STATUS:CONCLUIDA
[2026-05-20 07:54:54] ID:TRX00178 | TIPO:PAGAMENTO_BOLETO | ORIGEM_NOME:Ricardo Nunes | ORIGEM_DOC:761.155.902-40 | DESTINO_NOME:Vinicius Nascimento | DESTINO_DOC:606.495.215-40 | VALOR:R$ 525,53 | BANCO_ORIGEM:380 | BANCO_DESTINO:341 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Campinas-SP | DESCRICAO:Pagamento conta agua | STATUS:CONCLUIDA
[2026-05-20 10:41:43] ID:TRX00176 | TIPO:DOC | ORIGEM_NOME:Rafael Ferreira | ORIGEM_DOC:459.839.318-90 | DESTINO_NOME:Renata Correia | DESTINO_DOC:866.255.521-88 | VALOR:R$ 185,00 | BANCO_ORIGEM:380 | BANCO_DESTINO:001 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Curitiba-PR | DESCRICAO:Transferencia familiar | STATUS:CONCLUIDA
[2026-05-20 11:27:28] ID:TRX00073 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Comercio BETA ME | ORIGEM_DOC:64.420.781/0001-42 | DESTINO_NOME:Servicos GAMA SA | DESTINO_DOC:57.256.803/0001-70 | VALOR:R$ 1.043,33 | BANCO_ORIGEM:336 | BANCO_DESTINO:323 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Salvador-BA | DESCRICAO:Mensalidade escolar | STATUS:CONCLUIDA
[2026-05-20 14:25:37] ID:TRX00280 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Mariana Costa | ORIGEM_DOC:391.843.949-81 | DESTINO_NOME:Vinicius Nascimento | DESTINO_DOC:696.456.455-45 | VALOR:R$ 1.301,59 | BANCO_ORIGEM:212 | BANCO_DESTINO:212 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Belo Horizonte-MG | DESCRICAO:Compra eletronicos | STATUS:CONCLUIDA
[2026-05-20 14:26:59] ID:TRX00317 | TIPO:TED | ORIGEM_NOME:Mariana Costa | ORIGEM_DOC:749.896.747-58 | DESTINO_NOME:Ana Oliveira | DESTINO_DOC:155.412.636-15 | VALOR:R$ 2.176,42 | BANCO_ORIGEM:237 | BANCO_DESTINO:212 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Cuiaba-MT | DESCRICAO:Pagamento aluguel | STATUS:CONCLUIDA
[2026-05-20 14:46:20] ID:TRX00332 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Bianca Cavalcanti | ORIGEM_DOC:756.996.821-14 | DESTINO_NOME:Renata Correia | DESTINO_DOC:633.211.562-68 | VALOR:R$ 1.534,59 | BANCO_ORIGEM:212 | BANCO_DESTINO:380 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Joao Pessoa-PB | DESCRICAO:Pagamento freelancer | STATUS:CONCLUIDA
[2026-05-20 14:49:28] ID:TRX00302 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Joao Silva | ORIGEM_DOC:781.313.584-59 | DESTINO_NOME:Rafael Ferreira | DESTINO_DOC:797.419.430-30 | VALOR:R$ 1.847,98 | BANCO_ORIGEM:001 | BANCO_DESTINO:237 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Salvador-BA | DESCRICAO:Pagamento freelancer | STATUS:CONCLUIDA
[2026-05-20 15:40:15] ID:TRX00031 | TIPO:PAGAMENTO_BOLETO | ORIGEM_NOME:Empresa ALFA LTDA | ORIGEM_DOC:50.653.182/0001-27 | DESTINO_NOME:Larissa Cardoso | DESTINO_DOC:254.336.492-98 | VALOR:R$ 1.108,08 | BANCO_ORIGEM:212 | BANCO_DESTINO:260 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Recife-PE | DESCRICAO:Mensalidade escolar | STATUS:CONCLUIDA
[2026-05-20 16:26:10] ID:TRX00092 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Tatiane Reis | ORIGEM_DOC:667.205.828-76 | DESTINO_NOME:Vinicius Nascimento | DESTINO_DOC:971.227.391-20 | VALOR:R$ 2.006,13 | BANCO_ORIGEM:104 | BANCO_DESTINO:260 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Natal-RN | DESCRICAO:Plano de saude | STATUS:CONCLUIDA
[2026-05-20 16:57:15] ID:TRX00153 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Marcelo Vieira | ORIGEM_DOC:408.374.604-28 | DESTINO_NOME:Felipe Castro | DESTINO_DOC:164.271.545-45 | VALOR:R$ 1.309,94 | BANCO_ORIGEM:077 | BANCO_DESTINO:323 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Brasilia-DF | DESCRICAO:Pagamento conta luz | STATUS:CONCLUIDA
[2026-05-20 17:25:49] ID:TRX00150 | TIPO:SAQUE | ORIGEM_NOME:Isabela Moreira | ORIGEM_DOC:666.484.542-33 | DESTINO_NOME:Leticia Batista | DESTINO_DOC:796.699.776-58 | VALOR:R$ 88,62 | BANCO_ORIGEM:260 | BANCO_DESTINO:336 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Manaus-AM | DESCRICAO:Plano de saude | STATUS:CONCLUIDA
[2026-05-20 19:24:34] ID:TRX00426 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Priscila Monteiro | ORIGEM_DOC:754.178.626-34 | DESTINO_NOME:COMERCIO EXPRESS | DESTINO_DOC:97.919.408/0001-44 | VALOR:R$ 3.072,68 | BANCO_ORIGEM:077 | BANCO_DESTINO:212 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Curitiba-PR | DESCRICAO:Compra no estabelecimento | STATUS:CONCLUIDA
[2026-05-20 19:32:44] ID:TRX00427 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Priscila Monteiro | ORIGEM_DOC:754.178.626-34 | DESTINO_NOME:COMERCIO EXPRESS | DESTINO_DOC:84.460.943/0001-28 | VALOR:R$ 471,04 | BANCO_ORIGEM:001 | BANCO_DESTINO:104 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Salvador-BA | DESCRICAO:Compra no estabelecimento | STATUS:CONCLUIDA
[2026-05-21 05:08:00] ID:TRX00479 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Comercio BETA ME | ORIGEM_DOC:92.288.745/0001-66 | DESTINO_NOME:ECOMMERCE GLOBAL | DESTINO_DOC:50.689.184/0001-24 | VALOR:R$ 6.583,93 | BANCO_ORIGEM:104 | BANCO_DESTINO:237 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Teresina-PI | DESCRICAO:Compra online | STATUS:CONCLUIDA
[2026-05-21 10:10:15] ID:TRX00416 | TIPO:TED | ORIGEM_NOME:Loja EPSILON ME | ORIGEM_DOC:50.688.229/0001-66 | DESTINO_NOME:Servicos GAMA SA | DESTINO_DOC:43.478.288/0001-36 | VALOR:R$ 665,21 | BANCO_ORIGEM:341 | BANCO_DESTINO: | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Rio de Janeiro-RJ | DESCRICAO: | STATUS:CONCLUIDA
